id,title,short_title,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,seniority,next_election,total_votes,missed_votes,total_present,last_updated,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,congress,chamber,senate_class,state_rank,lis_id,age,generation
C001066,Representative,Rep.,Kathy,null,Castor,null,1966-08-20,F,D,null,USRepKCastor,USRepKathyCastor,RepKathyCastor,412195,1022874,53825,20708,N00027514,/m/0dq1v6,H6FL11126,https://castor.house.gov,https://castor.house.gov/news/rss.aspx,null,true,null,-0.439,16,2022,868,10,0,2022-08-25 13:00:32 -0400,2052 Rayburn House Office Building,202-225-3376,null,FL,14,false,1214,1.15,98.36,1.52,117,house,null,null,null,56,Gen X
C001091,Representative,Rep.,Joaquín,null,Castro,null,1974-09-16,M,D,null,JoaquinCastrotx,326420614138023,JoaquinCastroTX,412576,63974,49227,21362,N00033316,/m/0bmclg,H2TX35011,https://castro.house.gov,null,null,true,null,-0.401,10,2022,868,4,2,2022-08-25 13:00:33 -0400,2241 Rayburn House Office Building,202-225-3236,null,TX,20,false,4820,0.46,99.19,0.7,117,house,null,null,null,47,Gen X
C001104,Representative,Rep.,Madison,null,Cawthorn,null,1995-08-01,M,R,null,RepCawthorn,null,null,456833,null,null,null,N00046252,/g/11jcrrfg9t,H0NC11233,https://cawthorn.house.gov,null,null,true,null,null,2,2022,868,42,0,2022-08-25 13:00:29 -0400,102 Cannon House Office Building,202-225-6401,null,NC,11,false,3711,4.84,91.59,8.29,117,house,null,null,null,27,Millennials
C000266,Representative,Rep.,Steven,J.,Chabot,null,1953-01-22,M,R,null,RepSteveChabot,RepSteveChabot,congressmanchabot,400071,36705,21790,29550,N00003689,/m/0343vk,H8OH01043,https://chabot.house.gov,null,null,true,null,0.549,12,2022,868,1,0,2022-08-25 13:00:30 -0400,2408 Rayburn House Office Building,202-225-2216,null,OH,1,false,3901,0.12,97.1,2.79,117,house,null,null,null,69,Baby Boomers
C001109,Representative,Rep.,Liz,null,Cheney,null,1966-07-28,F,R,House Republican Conference Chair,RepLizCheney,replizcheney,null,412732,86147,171319,21710,N00035504,/m/04slt0,H6WY00159,https://cheney.house.gov,https://cheney.house.gov/category/press_release/feed/,null,true,null,0.431,6,2022,868,108,0,2022-08-25 13:00:29 -0400,416 Cannon House Office Building,202-225-2311,null,WY,At-Large,true,5600,12.44,91.66,8.21,117,house,null,null,null,56,Gen X
C001127,Representative,Rep.,Sheila,null,Cherfilus-McCormick,null,1979-01-25,F,D,null,CongresswomanSC,null,null,456865,null,null,null,null,null,H8FL20032,https://cherfilus-mccormick.house.gov,,null,true,null,null,2,2022,411,1,0,2022-08-25 13:00:32 -0400,null,null,null,FL,20,false,1220,0.24,98.29,1.71,117,house,null,null,null,43,Millennials
C001080,Representative,Rep.,Judy,null,Chu,null,1953-07-07,F,D,null,RepJudyChu,RepJudyChu,RepJudyChu,412379,92573,16539,20955,N00030600,/m/0krsk2,H0CA32101,https://chu.house.gov,https://chu.house.gov/rss.xml,null,true,null,-0.488,16,2022,868,2,0,2022-08-25 13:00:33 -0400,2423 Rayburn House Office Building,202-225-5464,null,CA,27,false,0627,0.23,98.84,1.04,117,house,null,null,null,69,Baby Boomers
C001084,Representative,Rep.,David,null,Cicilline,null,1961-07-15,M,D,null,RepCicilline,CongressmanDavidCicilline,RepDavidCicilline,412470,1033865,7349,21172,N00032019,/m/04t97v,H0RI01073,https://cicilline.house.gov,https://cicilline.house.gov/rss.xml,null,true,null,-0.388,12,2022,868,8,0,2022-08-25 13:00:33 -0400,2233 Rayburn House Office Building,202-225-4911,null,RI,1,false,4401,0.92,99.07,0.82,117,house,null,null,null,61,Baby Boomers
C001101,Representative,Rep.,Katherine,null,Clark,null,1963-07-17,F,D,Assistant Speaker of the House,RepKClark,CongresswomanClark,null,412600,73178,35858,21375,N00035278,/m/0fpjc8b,H4MA05084,https://katherineclark.house.gov,null,null,true,null,-0.483,10,2022,868,5,0,2022-08-25 13:00:33 -0400,2448 Rayburn House Office Building,202-225-2836,null,MA,5,false,2505,0.58,98.95,0.93,117,house,null,null,null,59,Baby Boomers
C001067,Representative,Rep.,Yvette,D.,Clarke,null,1964-11-21,F,D,null,RepYvetteClarke,repyvettedclarke,repyvetteclarke,412221,1022875,44741,20733,N00026961,/m/06h90t,H4NY11138,https://clarke.house.gov,https://clarke.house.gov/category/press-releases/feed/,null,true,null,-0.612,16,2022,868,14,0,2022-08-25 13:00:32 -0400,2058 Rayburn House Office Building,202-225-6231,null,NY,9,false,3609,1.61,98.71,1.17,117,house,null,null,null,57,Baby Boomers
C001061,Representative,Rep.,Emanuel,null,Cleaver,II,1944-10-26,M,D,null,RepCleaver,emanuelcleaverii,repcleaver,400639,10933,39507,20517,N00026790,/m/04cbbm,H4MO05234,https://cleaver.house.gov,https://cleaver.house.gov/rss.xml,null,true,null,-0.453,18,2022,868,5,0,2022-08-25 13:00:33 -0400,2335 Rayburn House Office Building,202-225-4535,null,MO,5,false,2905,0.58,99.19,0.7,117,house,null,null,null,77,Silent Generation
C001118,Representative,Rep.,Ben,null,Cline,null,1972-02-29,M,R,null,RepBenCline,null,null,412832,null,50959,null,N00042296,/m/04yf6mk,H8VA06104,https://cline.house.gov,null,null,true,null,null,4,2022,868,15,0,2022-08-25 13:00:28 -0400,2443 Rayburn House Office Building,202-225-5431,null,VA,6,false,5106,1.73,85.98,13.9,117,house,null,null,null,50,Gen X
C001115,Representative,Rep.,Michael,null,Cloud,null,1975-05-13,M,R,null,RepCloudTX,null,null,412746,10322,177350,null,N00041882,/g/11f6y3n6vk,H8TX27049,https://cloud.house.gov,null,null,true,null,null,6,2022,868,33,0,2022-08-25 13:00:28 -0400,512 Cannon House Office Building,202-225-7742,null,TX,27,false,4827,3.8,85.06,14.82,117,house,null,null,null,47,Gen X
C000537,Representative,Rep.,James,E.,Clyburn,null,1940-07-21,M,D,House Majority Whip,WhipClyburn,jameseclyburn,repjamesclyburn,400075,21607,27066,39301,N00002408,/m/03c469,H2SC02042,https://clyburn.house.gov,null,null,true,null,-0.464,30,2022,868,15,0,2022-08-25 13:00:33 -0400,274 Cannon House Office Building,202-225-3315,null,SC,6,false,4506,1.73,98.94,0.94,117,house,null,null,null,82,Silent Generation
C001116,Representative,Rep.,Andrew,null,Clyde,null,1963-11-22,M,R,null,null,null,null,456813,null,null,null,N00046654,/g/11j32tm4v4,H0GA09246,https://clyde.house.gov,null,null,true,null,null,2,2022,868,22,0,2022-08-25 13:00:28 -0400,521 Cannon House Office Building,202-225-9893,null,GA,9,false,1309,2.53,84.8,15.08,117,house,null,null,null,58,Baby Boomers
C001068,Representative,Rep.,Steve,null,Cohen,null,1949-05-24,M,D,null,RepCohen,CongressmanSteveCohen,repcohen,412236,1022876,24340,20748,N00003225,/m/04l8cr,H6TN09068,https://cohen.house.gov,https://cohen.house.gov/rss.xml,null,true,null,-0.398,16,2022,868,2,2,2022-08-25 13:00:31 -0400,2104 Rayburn House Office Building,202-225-3265,null,TN,9,false,4709,0.23,98.03,1.85,117,house,null,null,null,73,Baby Boomers
C001053,Representative,Rep.,Tom,null,Cole,null,1949-04-28,M,R,null,TomColeOK04,TomColeOK04,reptomcole,400077,1003609,46034,20344,N00025726,/m/03tqb0,H2OK04055,https://cole.house.gov,https://cole.house.gov/rss.xml,null,true,null,0.329,20,2022,868,7,0,2022-08-25 13:00:30 -0400,2207 Rayburn House Office Building,202-225-6165,null,OK,4,false,4004,0.81,94.39,5.5,117,house,null,null,null,73,Baby Boomers
C001108,Representative,Rep.,James,null,Comer,null,1972-08-19,M,R,null,RepJamesComer,congressmancomer,null,412676,76619,35169,21565,N00038260,/m/0j65cf0,H6KY01110,https://comer.house.gov,null,null,true,null,0.593,8,2022,868,6,0,2022-08-25 13:00:29 -0400,2410 Rayburn House Office Building,202-225-3115,null,KY,1,false,2101,0.69,93.57,6.31,117,house,null,null,null,50,Gen X
C001078,Representative,Rep.,Gerald,E.,Connolly,null,1950-03-30,M,D,null,GerryConnolly,CongressmanGerryConnolly,repconnolly,412272,1015936,95078,20952,N00029891,/m/04f40kn,H8VA11062,https://connolly.house.gov,null,null,true,null,-0.306,14,2022,868,3,0,2022-08-25 13:00:32 -0400,2238 Rayburn House Office Building,202-225-1492,null,VA,11,false,5111,0.35,98.84,1.04,117,house,null,null,null,72,Baby Boomers
C001128,Representative,Rep.,Connie,null,Conway,null,1950-09-25,F,R,null,null,null,null,456866,null,null,null,null,null,,,,null,true,null,null,2,null,151,22,0,2022-08-25 13:00:30 -0400,null,null,null,CA,22,false,0622,14.57,95.35,4.65,117,house,null,null,null,71,Baby Boomers
C000754,Representative,Rep.,Jim,null,Cooper,null,1954-06-19,M,D,null,RepJimCooper,JimCooper,RepJimCooper,400081,1201,48891,15019,N00003132,/m/03tm2p,H2TN05131,https://cooper.house.gov,https://cooper.house.gov/rss.xml,null,true,null,-0.164,20,2022,868,6,0,2022-08-25 13:00:33 -0400,1536 Longworth House Office Building,202-225-4311,null,TN,5,false,4705,0.69,98.95,0.93,117,house,null,null,null,68,Baby Boomers
C001110,Representative,Rep.,J.,Luis,Correa,null,1958-01-24,M,D,null,reploucorrea,RepLouCorrea,null,412688,46310,9732,21711,N00037260,/m/02q_np2,H6CA46116,https://correa.house.gov,null,null,true,null,-0.287,6,2022,868,2,0,2022-08-25 13:00:32 -0400,2301 Rayburn House Office Building,202-225-2965,null,CA,46,false,0646,0.23,98.61,1.27,117,house,null,null,null,64,Baby Boomers
C001059,Representative,Rep.,Jim,null,Costa,null,1952-04-13,M,D,null,RepJimCosta,RepJimCosta,RepJimCostaCA20,400618,19599,3577,20501,N00026341,/m/04chm2,H4CA20082,https://costa.house.gov,https://costa.house.gov/rss.xml,null,true,null,-0.193,18,2022,868,22,0,2022-08-25 13:00:31 -0400,2081 Rayburn House Office Building,202-225-3341,null,CA,16,false,0616,2.53,97.75,2.13,117,house,null,null,null,70,Baby Boomers
C001069,Representative,Rep.,Joe,null,Courtney,null,1953-04-06,M,D,null,RepJoeCourtney,joecourtney,repcourtney,412193,1021284,30333,20706,N00024842,/m/0700nd,H2CT02112,https://courtney.house.gov,https://courtney.house.gov/rss.xml,null,true,null,-0.343,16,2022,868,0,0,2022-08-25 13:00:32 -0400,2449 Rayburn House Office Building,202-225-2076,null,CT,2,false,0902,0,98.27,1.62,117,house,null,null,null,69,Baby Boomers
C001119,Representative,Rep.,Angie,null,Craig,null,1972-02-14,F,D,null,RepAngieCraig,null,null,412789,null,166261,null,N00037039,/g/11gtcwmfp3,H6MN02131,https://craig.house.gov,null,null,true,null,null,4,2022,868,2,0,2022-08-25 13:00:30 -0400,2442 Rayburn House Office Building,202-225-2271,null,MN,2,false,2702,0.23,95.83,4.05,117,house,null,null,null,50,Gen X
C001087,Representative,Rep.,Rick,null,Crawford,null,1966-01-22,M,R,null,RepRickCrawford,RepRickCrawford,RepRickCrawford,412400,623259,119208,21106,N00030770,/m/0czb3pp,H0AR01083,https://crawford.house.gov,https://crawford.house.gov/news/rss.aspx,null,true,null,0.432,12,2022,868,8,0,2022-08-25 13:00:30 -0400,2422 Rayburn House Office Building,202-225-4076,null,AR,1,false,0501,0.92,96.96,2.92,117,house,null,null,null,56,Gen X
C001120,Representative,Rep.,Dan,null,Crenshaw,null,1984-03-14,M,R,null,RepDanCrenshaw,null,null,412820,null,177270,null,N00042224,/g/11gtg5t4wg,H8TX02166,https://crenshaw.house.gov,null,null,true,null,null,4,2022,868,23,0,2022-08-25 13:00:30 -0400,413 Cannon House Office Building,202-225-6565,null,TX,2,false,4802,2.65,95.95,3.93,117,house,null,null,null,38,Millennials
C001111,Representative,Rep.,Charlie,null,Crist,null,1956-07-24,M,D,,repcharliecrist,RepCharlieCrist,null,412697,7960,24311,21712,N00002942,/m/04jyvv,H6FL13205,https://crist.house.gov,null,null,true,null,-0.227,6,2022,868,4,0,2022-08-25 13:00:31 -0400,215 Cannon House Office Building,202-225-5961,null,FL,13,false,1213,0.46,97.33,2.55,117,house,null,null,null,66,Baby Boomers
C001121,Representative,Rep.,Jason,null,Crow,null,1979-03-15,M,D,null,RepJasonCrow,null,null,412762,null,180218,null,N00040876,/g/11gzqdw_wg,H8CO06229,https://crow.house.gov,null,null,true,null,null,4,2022,868,3,0,2022-08-25 13:00:32 -0400,1229 Longworth House Office Building,202-225-7882,null,CO,6,false,0806,0.35,98.15,1.74,117,house,null,null,null,43,Millennials
C001063,Representative,Rep.,Henry,null,Cuellar,null,1955-09-19,M,D,null,RepCuellar,152569121550,henrycuellar,400657,1013062,5486,20533,N00024978,/m/04clj6,H2TX23082,https://cuellar.house.gov,https://cuellar.house.gov/news/rss.aspx,null,true,null,-0.229,18,2022,868,1,0,2022-08-25 13:00:30 -0400,2372 Rayburn House Office Building,202-225-1640,null,TX,28,false,4828,0.12,95.84,4.05,117,house,null,null,null,66,Baby Boomers
C001114,Representative,Rep.,John,null,Curtis,null,1960-05-10,M,R,null,RepJohnCurtis,RepJohnCurtis,null,412740,null,123390,21755,N00041221,/m/0bmdhtb,H8UT03238,https://curtis.house.gov,https://curtis.house.gov/category/press-releases/feed/,null,true,null,0.488,6,2022,868,16,0,2022-08-25 13:00:30 -0400,2400 Rayburn House Office Building,202-225-7751,null,UT,3,false,4903,1.84,95.4,4.48,117,house,null,null,null,62,Baby Boomers
D000629,Representative,Rep.,Sharice,null,Davids,null,1980-05-22,F,D,null,RepDavids,null,null,412780,null,181201,null,N00042626,/g/11fgm1fq16,H8KS03155,https://davids.house.gov,null,null,true,null,null,4,2022,868,1,0,2022-08-25 13:00:31 -0400,1541 Longworth House Office Building,202-225-2865,null,KS,3,false,2003,0.12,97.57,2.31,117,house,null,null,null,42,Millennials
D000626,Representative,Rep.,Warren,null,Davidson,null,1970-03-01,M,R,null,WarrenDavidson,CongressmanWarrenDavidson,null,412675,102555,166760,21564,N00038767,/g/11cmmch3q8,H6OH08315,https://davidson.house.gov,null,null,true,null,0.667,8,2022,868,13,0,2022-08-25 13:00:28 -0400,2113 Rayburn House Office Building,202-225-6205,null,OH,8,false,3908,1.5,85.06,14.82,117,house,null,null,null,52,Gen X
D000619,Representative,Rep.,Rodney,null,Davis,null,1970-01-05,M,R,,RodneyDavis,RepRodneyDavis,RepRodneyDavis,412536,68337,9622,21328,N00034784,/m/0jwttjt,H2IL13120,https://rodneydavis.house.gov,null,null,true,null,0.28,10,2022,868,30,0,2022-08-25 13:00:29 -0400,2079 Rayburn House Office Building,202-225-2371,null,IL,13,false,1713,3.46,93.05,6.83,117,house,null,null,null,52,Gen X
D000096,Representative,Rep.,Danny,K.,Davis,null,1941-09-06,M,D,null,RepDannyDavis,CongressmanDKDavis,dannykdavis07,400093,44325,233,29717,N00004884,/m/0256k7,H4IL07037,https://davis.house.gov,null,null,true,null,-0.486,26,2022,868,17,0,2022-08-25 13:00:32 -0400,2159 Rayburn House Office Building,202-225-5006,null,IL,7,false,1707,1.96,98.7,1.18,117,house,null,null,null,80,Silent Generation
D000631,Representative,Rep.,Madeleine,null,Dean,null,1959-06-06,F,D,null,RepDean,null,null,412809,null,136484,null,N00042894,/m/0nfwmy_,H8PA04116,https://dean.house.gov,null,null,true,null,null,4,2022,868,3,0,2022-08-25 13:00:33 -0400,120 Cannon House Office Building,202-225-4731,null,PA,4,false,4204,0.35,99.65,0.23,117,house,null,null,null,63,Baby Boomers
D000191,Representative,Rep.,Peter,A.,DeFazio,null,1947-05-27,M,D,,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,400100,6068,27037,15410,N00007781,/m/033ttx,H6OR04047,https://defazio.house.gov,https://defazio.house.gov/rss.xml,null,true,null,-0.427,36,2022,868,16,1,2022-08-25 13:00:32 -0400,2134 Rayburn House Office Building,202-225-6416,null,OR,4,false,4104,1.84,98.71,1.18,117,house,null,null,null,75,Baby Boomers
D000197,Representative,Rep.,Diana,null,DeGette,null,1957-07-29,F,D,null,RepDianaDeGette,DianaDeGette,RepDianaDeGette,400101,90293,561,29710,N00006134,/m/024z95,H6CO01141,https://degette.house.gov,https://degette.house.gov/rss.xml,null,true,null,-0.431,26,2022,868,5,0,2022-08-25 13:00:33 -0400,2111 Rayburn House Office Building,202-225-4431,null,CO,1,false,0801,0.58,99.07,0.81,117,house,null,null,null,65,Baby Boomers
D000216,Representative,Rep.,Rosa,null,DeLauro,null,1943-03-02,F,D,null,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,400103,19040,26788,29109,N00000615,/m/024zn0,H0CT03072,https://delauro.house.gov,https://delauro.house.gov/rss.xml,null,true,null,-0.415,32,2022,868,7,0,2022-08-25 13:00:31 -0400,2413 Rayburn House Office Building,202-225-3661,null,CT,3,false,0903,0.81,97.9,1.98,117,house,null,null,null,79,Silent Generation
D000617,Representative,Rep.,Suzan,K.,DelBene,null,1962-02-17,F,D,null,RepDelBene,RepDelBene,null,412505,1033929,126272,31101,N00030693,/m/05p0dnk,H0WA08046,https://delbene.house.gov,null,null,true,null,-0.285,12,2022,868,0,0,2022-08-25 13:00:33 -0400,2330 Rayburn House Office Building,202-225-6311,null,WA,1,false,5301,0,99.08,0.81,117,house,null,null,null,60,Baby Boomers
D000630,Representative,Rep.,Antonio,null,Delgado,null,1977-01-19,M,D,,repdelgado,null,null,412805,null,180313,null,N00040741,/g/11gzqgrp2f,H8NY19181,https://delgado.house.gov,null,null,false,null,null,4,2022,680,0,0,2022-08-12 18:33:07 -0400,1007 Longworth House Office Building,202-225-5614,null,NY,19,false,3619,0,97.49,2.36,117,house,null,null,null,45,Millennials
D000627,Representative,Rep.,Val,null,Demings,null,1957-03-12,F,D,,RepValDemings,RepresentativeValDemings,null,412696,623713,137637,21713,N00033449,/m/0n52xwn,H2FL08063,https://demings.house.gov,https://demings.house.gov/rss.xml,null,true,null,-0.322,6,2022,868,2,0,2022-08-25 13:00:31 -0400,217 Cannon House Office Building,202-225-2176,null,FL,10,false,1210,0.23,97.45,2.43,117,house,null,null,null,65,Baby Boomers
D000623,Representative,Rep.,Mark,null,DeSaulnier,null,1952-03-31,M,D,null,RepDeSaulnier,RepMarkDeSaulnier,null,412613,61736,69477,21504,N00030709,/m/0289gkw,H0CA10073,https://desaulnier.house.gov,https://desaulnier.house.gov/rss.xml,null,true,null,-0.53,8,2022,868,7,0,2022-08-25 13:00:32 -0400,503 Cannon House Office Building,202-225-2095,null,CA,11,false,0611,0.81,98.6,1.28,117,house,null,null,null,70,Baby Boomers
D000616,Representative,Rep.,Scott,null,DesJarlais,null,1964-02-21,M,R,null,DesJarlaisTN04,ScottDesJarlaisTN04,ScottDesJarlaisTN04,412477,623517,123473,21179,N00030957,/m/09k4h2_,H0TN04195,https://desjarlais.house.gov,https://desjarlais.house.gov/rss.xml,null,true,null,0.578,12,2022,868,8,0,2022-08-25 13:00:30 -0400,2304 Rayburn House Office Building,202-225-6831,null,TN,4,false,4704,0.92,94.39,5.49,117,house,null,null,null,58,Baby Boomers
D000610,Representative,Rep.,Ted,null,Deutch,null,1966-05-07,M,D,null,RepTedDeutch,CongressmanTedDeutch,congressmanteddeutch,412385,9267613,67151,20959,N00031317,/m/03cg3qs,H0FL19080,https://teddeutch.house.gov,https://teddeutch.house.gov/news/rss.aspx,null,true,null,-0.401,14,2022,868,46,0,2022-08-25 13:00:33 -0400,2323 Rayburn House Office Building,202-225-3001,null,FL,22,false,1222,5.3,99.27,0.61,117,house,null,null,null,56,Gen X
D000600,Representative,Rep.,Mario,null,Diaz-Balart,null,1961-09-25,M,R,null,MarioDB,mdiazbalart,MarioDiazBalart,400108,1003562,24312,20316,N00025337,/m/02536z,H2FL25018,https://mariodiazbalart.house.gov,https://mariodiazbalart.house.gov/rss.xml,null,true,null,0.282,20,2022,868,17,0,2022-08-25 13:00:30 -0400,374 Cannon House Office Building,202-225-4211,null,FL,25,false,1225,1.96,94.33,5.56,117,house,null,null,null,60,Baby Boomers
D000624,Representative,Rep.,Debbie,null,Dingell,null,1953-11-23,F,D,null,RepDebDingell,RepDebbieDingell,null,412637,20818,152482,21529,N00036149,/m/03m4188,H4MI12079,https://debbiedingell.house.gov,null,null,true,null,-0.406,8,2022,868,5,0,2022-08-25 13:00:33 -0400,116 Cannon House Office Building,202-225-4071,null,MI,12,false,2612,0.58,98.95,0.93,117,house,null,null,null,68,Baby Boomers
D000399,Representative,Rep.,Lloyd,null,Doggett,null,1946-10-06,M,D,null,RepLloydDoggett,lloyddoggett,doggett,400111,36810,21689,29571,N00006023,/m/03flzn,H4TX10028,https://doggett.house.gov,https://doggett.house.gov/rss.xml,null,true,null,-0.402,28,2022,868,7,0,2022-08-25 13:00:33 -0400,2307 Rayburn House Office Building,202-225-4865,null,TX,35,false,4835,0.81,99.19,0.7,117,house,null,null,null,75,Baby Boomers
D000032,Representative,Rep.,Byron,null,Donalds,null,1978-10-28,M,R,null,RepByronDonalds,null,null,456808,null,null,null,N00034016,/g/11c1xk7pbn,H0FL19205,https://donalds.house.gov,,null,true,null,null,2,2022,868,29,0,2022-08-25 13:00:28 -0400,523 Cannon House Office Building,202-225-2536,null,FL,19,false,1219,3.34,89.93,9.95,117,house,null,null,null,43,Millennials
D000482,Representative,Rep.,Mike,null,Doyle,null,1953-08-05,M,D,,USRepMikeDoyle,usrepmikedoyle,CongressmanDoyle,400114,36774,21853,29561,N00001373,/m/03tqjg,H4PA18131,https://doyle.house.gov,https://doyle.house.gov/rss.xml,null,true,null,-0.331,28,2022,868,118,0,2022-08-25 13:00:32 -0400,270 Cannon House Office Building,202-225-2135,null,PA,18,false,4218,13.59,98.8,1.07,117,house,null,null,null,69,Baby Boomers
D000615,Representative,Rep.,Jeffrey,null,Duncan,null,1966-01-07,M,R,null,RepJeffDuncan,RepJeffDuncan,congjeffduncan,412472,62713,47967,21174,N00030752,/m/0ddgp1k,H0SC03077,https://jeffduncan.house.gov,https://jeffduncan.house.gov/rss.xml,null,true,null,0.706,12,2022,868,21,2,2022-08-25 13:00:29 -0400,2229 Rayburn House Office Building,202-225-5301,null,SC,3,false,4503,2.42,92.75,7.13,117,house,null,null,null,56,Gen X
