congress,chamber,title,short_title,state,party,leadership_role,fec_candidate_id,seniority,district,at_large,ocd_id,start_date,end_date,office,phone,fax,contact_form,cook_pvi,dw_nominate,ideal_point,next_election,total_votes,missed_votes,total_present,senate_class,state_rank,lis_id,bills_sponsored,bills_cosponsored,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,memberId
105,House,Representative,Rep.,NY,D,null,,2,6,false,ocd-division/country:us/state:ny/cd:6,1997-01-07,1999-01-03,null,null,null,null,null,null,null,,536.0,75.0,1.0,,,,1.0,89.0,13.99,92.29,8.39,M001137
117,House,Representative,Rep.,MI,R,null,H0MI03308,2,3,false,ocd-division/country:us/state:mi/cd:3,2021-01-03,2023-01-03,1508 Longworth House Office Building,202-225-3831,null,null,null,null,null,2022,868.0,1.0,0.0,,,,9.0,320.0,0.12,90.01,9.87,M001186
117,House,Representative,Rep.,NY,D,null,H2NY06116,10,6,false,ocd-division/country:us/state:ny/cd:6,2021-01-03,2023-01-03,2209 Rayburn House Office Building,202-225-2601,null,null,null,-0.378,null,2022,868.0,5.0,0.0,,,,44.0,730.0,0.58,98.61,1.28,M001188
116,House,Representative,Rep.,NY,D,null,H2NY06116,8,6,false,ocd-division/country:us/state:ny/cd:6,2019-01-03,2021-01-03,2209 Rayburn House Office Building,202-225-2601,null,null,D+16,-0.377,null,2020,954.0,26.0,0.0,,,,61.0,737.0,2.73,96.44,3.45,M001188
115,House,Representative,Rep.,NY,D,null,H2NY06116,6,6,false,ocd-division/country:us/state:ny/cd:6,2017-01-03,2019-01-03,1317 Longworth House Office Building,202-225-2601,202-225-1589,null,null,-0.381,null,2018,1211.0,38.0,2.0,,,,56.0,431.0,3.14,96.94,3.06,M001188
114,House,Representative,Rep.,NY,D,null,H2NY06116,4,6,false,ocd-division/country:us/state:ny/cd:6,2015-01-06,2017-01-03,null,null,null,null,null,-0.381,null,2016,1320.0,60.0,0.0,,,,42.0,287.0,4.55,97.36,2.56,M001188
113,House,Representative,Rep.,NY,D,null,,2,6,false,ocd-division/country:us/state:ny/cd:6,2013-01-03,2015-01-03,null,null,null,null,null,-0.381,-0.998330358,,1204.0,72.0,0.0,,,,17.0,313.0,5.98,95.11,4.8,M001188
117,House,Representative,Rep.,PA,R,null,H8PA10147,4,9,false,ocd-division/country:us/state:pa/cd:9,2021-01-03,2023-01-03,414 Cannon House Office Building,202-225-6511,null,null,null,null,null,2022,868.0,18.0,1.0,,,,11.0,316.0,2.07,96.81,3.07,M001204
116,House,Representative,Rep.,PA,R,null,H8PA10147,2,9,false,ocd-division/country:us/state:pa/cd:9,2019-01-03,2021-01-03,326 Cannon House Office Building,202-225-6511,null,null,R+14,null,null,2020,954.0,43.0,0.0,,,,5.0,188.0,4.51,94.8,5.09,M001204
117,House,Representative,Rep.,MD,D,null,S6MD03185,4,7,false,ocd-division/country:us/state:md/cd:7,2021-01-03,2023-01-03,2263 Rayburn House Office Building,202-225-4741,null,null,null,null,null,2022,868.0,17.0,0.0,,,,8.0,270.0,1.96,98.7,1.18,M000687
116,House,Representative,Rep.,MD,D,null,S6MD03185,2,7,false,ocd-division/country:us/state:md/cd:7,2020-05-05,2021-01-03,2163 Rayburn House Office Building,202-225-4741,null,null,D+26,null,null,2020,149.0,3.0,0.0,,,,0.0,50.0,2.01,99.32,0.68,M000687
104,House,Representative,Rep.,MD,D,null,,10,7,false,ocd-division/country:us/state:md/cd:7,1995-01-04,1996-02-15,null,null,null,null,null,null,null,,915.0,98.0,0.0,,,,6.0,60.0,10.71,94.38,7.71,M000687
103,House,Representative,Rep.,MD,D,null,,8,7,false,ocd-division/country:us/state:md/cd:7,1993-01-05,1995-01-03,null,null,null,null,null,null,null,,1122.0,64.0,1.0,,,,9.0,194.0,5.7,90.73,8.68,M000687
102,House,Representative,Rep.,MD,D,null,,6,7,false,ocd-division/country:us/state:md/cd:7,1991-01-03,1993-01-03,null,null,null,null,null,null,null,,933.0,38.0,0.0,,,,null,null,4.07,88.0,9.11,M000687
101,House,Representative,Rep.,MD,D,null,,4,7,false,ocd-division/country:us/state:md/cd:7,1989-01-03,1991-01-03,null,null,null,null,null,null,null,,null,null,null,,,,null,null,null,null,null,M000687
100,House,Representative,Rep.,MD,D,null,,2,7,false,ocd-division/country:us/state:md/cd:7,1987-01-06,1989-01-03,null,null,null,null,null,null,null,,null,null,null,,,,null,null,null,null,null,M000687
117,House,Representative,Rep.,IL,R,null,H0IL15129,2,15,false,ocd-division/country:us/state:il/cd:15,2021-01-03,2023-01-03,1529 Longworth House Office Building,202-225-5271,null,null,null,null,null,2022,868.0,70.0,0.0,,,,9.0,387.0,8.06,81.59,18.28,M001211
117,House,Representative,Rep.,WV,R,null,H8WV03097,4,3,false,ocd-division/country:us/state:wv/cd:3,2021-01-03,2023-01-03,465 Cannon House Office Building,202-225-3452,null,null,null,null,null,2022,868.0,27.0,0.0,,,,17.0,158.0,3.11,98.8,1.08,M001205
116,House,Representative,Rep.,WV,R,null,H8WV03097,2,3,false,ocd-division/country:us/state:wv/cd:3,2019-01-03,2021-01-03,1605 Longworth House Office Building,202-225-3452,null,null,R+23,null,null,2020,954.0,15.0,0.0,,,,9.0,188.0,1.57,96.24,3.66,M001205
117,House,Representative,Rep.,IA,R,null,H8IA02043,2,2,false,ocd-division/country:us/state:ia/cd:2,2021-01-03,2023-01-03,1716 Longworth House Office Building,202-225-6576,null,null,null,null,null,2022,868.0,10.0,0.0,,,,25.0,515.0,1.15,94.14,5.74,M001215
117,House,Representative,Rep.,MI,R,null,H4MI04126,8,4,false,ocd-division/country:us/state:mi/cd:4,2021-01-03,2023-01-03,117 Cannon House Office Building,202-225-3561,null,null,null,0.432,null,2022,868.0,0.0,0.0,,,,13.0,252.0,0.0,95.01,4.87,M001194
116,House,Representative,Rep.,MI,R,null,H4MI04126,6,4,false,ocd-division/country:us/state:mi/cd:4,2019-01-03,2021-01-03,117 Cannon House Office Building,202-225-3561,null,null,R+10,0.396,null,2020,954.0,3.0,0.0,,,,8.0,217.0,0.31,95.97,3.93,M001194
115,House,Representative,Rep.,MI,R,null,H4MI04126,4,4,false,ocd-division/country:us/state:mi/cd:4,2017-01-03,2019-01-03,117 Cannon House Office Building,202-225-3561,202-225-9679,null,null,0.397,null,2018,1211.0,3.0,0.0,,,,5.0,192.0,0.25,96.51,3.49,M001194
114,House,Representative,Rep.,MI,R,null,H4MI04126,2,4,false,ocd-division/country:us/state:mi/cd:4,2015-01-06,2017-01-03,null,null,null,null,null,0.4,null,2016,1325.0,17.0,0.0,,,,6.0,131.0,1.28,96.69,3.24,M001194
117,House,Representative,Rep.,WV,R,null,H4WV02080,8,2,false,ocd-division/country:us/state:wv/cd:2,2021-01-03,2023-01-03,2228 Rayburn House Office Building,202-225-2711,null,null,null,0.559,null,2022,868.0,13.0,0.0,,,,14.0,342.0,1.5,94.94,4.94,M001195
116,House,Representative,Rep.,WV,R,null,H4WV02080,6,2,false,ocd-division/country:us/state:wv/cd:2,2019-01-03,2021-01-03,2440 Rayburn House Office Building,202-225-2711,null,null,R+17,0.581,null,2020,954.0,7.0,0.0,,,,10.0,358.0,0.73,91.04,8.85,M001195
115,House,Representative,Rep.,WV,R,null,H4WV02080,4,2,false,ocd-division/country:us/state:wv/cd:2,2017-01-03,2019-01-03,1232 Longworth House Office Building,202-225-2711,202-225-7856,null,null,0.581,null,2018,1211.0,17.0,0.0,,,,16.0,281.0,1.4,94.19,5.81,M001195
114,House,Representative,Rep.,WV,R,null,H4WV02080,2,2,false,ocd-division/country:us/state:wv/cd:2,2015-01-06,2017-01-03,null,null,null,null,null,0.572,null,2016,1325.0,22.0,0.0,,,,11.0,134.0,1.66,94.12,5.8,M001195
117,House,Representative,Rep.,UT,R,null,H0UT01205,2,1,false,ocd-division/country:us/state:ut/cd:1,2021-01-03,2023-01-03,1320 Longworth House Office Building,202-225-0453,null,null,null,null,null,2022,868.0,9.0,0.0,,,,15.0,191.0,1.04,96.25,3.63,M001213
117,House,Representative,Rep.,WI,D,null,H4WI04183,18,4,false,ocd-division/country:us/state:wi/cd:4,2021-01-03,2023-01-03,2252 Rayburn House Office Building,202-225-4572,null,null,null,-0.525,null,2022,868.0,9.0,0.0,,,,30.0,628.0,1.04,98.25,1.63,M001160
116,House,Representative,Rep.,WI,D,null,H4WI04183,16,4,false,ocd-division/country:us/state:wi/cd:4,2019-01-03,2021-01-03,2252 Rayburn House Office Building,202-225-4572,null,null,D+25,-0.528,null,2020,954.0,19.0,0.0,,,,34.0,892.0,1.99,97.75,2.14,M001160
115,House,Representative,Rep.,WI,D,null,H4WI04183,14,4,false,ocd-division/country:us/state:wi/cd:4,2017-01-03,2019-01-03,2252 Rayburn House Office Building,202-225-4572,202-225-8135,null,null,-0.53,null,2018,1211.0,81.0,1.0,,,,25.0,735.0,6.69,95.72,4.28,M001160
114,House,Representative,Rep.,WI,D,null,H4WI04183,12,4,false,ocd-division/country:us/state:wi/cd:4,2015-01-06,2017-01-03,null,null,null,null,null,-0.531,null,2016,1325.0,110.0,0.0,,,,16.0,445.0,8.3,96.5,3.41,M001160
113,House,Representative,Rep.,WI,D,null,,10,4,false,ocd-division/country:us/state:wi/cd:4,2013-01-03,2015-01-02,null,null,null,null,null,-0.531,-1.333715173,2014,1204.0,47.0,1.0,,,,15.0,483.0,3.9,93.55,6.36,M001160
112,House,Representative,Rep.,WI,D,null,,8,4,false,ocd-division/country:us/state:wi/cd:4,2011-01-04,2013-01-03,null,null,null,null,null,-0.531,null,2012,1607.0,114.0,4.0,,,,14.0,454.0,7.09,92.95,6.98,M001160
111,House,Representative,Rep.,WI,D,null,,6,4,false,ocd-division/country:us/state:wi/cd:4,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,95.0,2.0,,,,22.0,506.0,5.74,96.39,3.55,M001160
110,House,Representative,Rep.,WI,D,null,,4,4,false,ocd-division/country:us/state:wi/cd:4,2007-01-04,2009-01-03,null,null,null,null,null,null,null,,1873.0,56.0,0.0,,,,15.0,461.0,2.99,97.48,3.07,M001160
109,House,Representative,Rep.,WI,D,null,,2,4,false,ocd-division/country:us/state:wi/cd:4,2005-01-04,2007-01-03,null,null,null,null,null,null,null,,1214.0,37.0,3.0,,,,7.0,325.0,3.05,93.97,6.29,M001160
117,House,Representative,Rep.,AL,R,null,H8AL02171,2,2,false,ocd-division/country:us/state:al/cd:2,2021-01-03,2023-01-03,1504 Longworth House Office Building,202-225-2901,null,null,null,null,null,2022,868.0,14.0,0.0,,,,9.0,277.0,1.61,92.58,7.3,M001212
117,House,Representative,Rep.,NY,D,null,H8NY25105,6,25,false,ocd-division/country:us/state:ny/cd:25,2021-01-03,2023-01-03,1317 Longworth House Office Building,202-225-3615,null,null,null,null,null,2022,868.0,4.0,0.0,,,,36.0,490.0,0.46,98.61,1.28,M001206
116,House,Representative,Rep.,NY,D,null,H8NY25105,4,25,false,ocd-division/country:us/state:ny/cd:25,2019-01-03,2021-01-03,1317 Longworth House Office Building,202-225-3615,null,null,D+8,null,null,2020,954.0,24.0,0.0,,,,30.0,520.0,2.52,99.03,0.86,M001206
115,House,Representative,Rep.,NY,D,null,,2,25,false,ocd-division/country:us/state:ny/cd:25,2018-11-13,2019-01-03,null,null,null,null,null,null,null,,84.0,1.0,0.0,,,,1.0,47.0,1.19,100.0,0.0,M001206
117,House,Representative,Rep.,MA,D,null,H4MA06090,8,6,false,ocd-division/country:us/state:ma/cd:6,2021-01-03,2023-01-03,1127 Longworth House Office Building,202-225-8020,null,null,null,-0.282,null,2022,868.0,2.0,0.0,,,,18.0,508.0,0.23,98.5,1.39,M001196
116,House,Representative,Rep.,MA,D,null,H4MA06090,6,6,false,ocd-division/country:us/state:ma/cd:6,2019-01-03,2021-01-03,1127 Longworth House Office Building,202-225-8020,null,null,D+6,-0.286,null,2020,954.0,104.0,0.0,,,,24.0,547.0,10.9,96.58,3.3,M001196
115,House,Representative,Rep.,MA,D,null,H4MA06090,4,6,false,ocd-division/country:us/state:ma/cd:6,2017-01-03,2019-01-03,1408 Longworth House Office Building,202-225-8020,202-225-5915,null,null,-0.302,null,2018,1211.0,32.0,1.0,,,,19.0,599.0,2.64,95.82,4.18,M001196
114,House,Representative,Rep.,MA,D,null,H4MA06090,2,6,false,ocd-division/country:us/state:ma/cd:6,2015-01-06,2017-01-03,null,null,null,null,null,-0.301,null,2016,1325.0,12.0,0.0,,,,10.0,178.0,0.91,95.53,4.39,M001196
117,House,Representative,Rep.,IN,D,null,H0IN01150,2,1,false,ocd-division/country:us/state:in/cd:1,2021-01-03,2023-01-03,1607 Longworth House Office Building,202-225-2461,null,null,null,null,null,2022,868.0,4.0,0.0,,,,8.0,231.0,0.46,98.14,1.74,M001214
117,House,Representative,Rep.,OK,R,null,H2OK02083,10,2,false,ocd-division/country:us/state:ok/cd:2,2021-01-03,2023-01-03,2421 Rayburn House Office Building,202-225-2701,null,null,null,0.538,null,2022,868.0,22.0,0.0,,,,20.0,310.0,2.53,94.29,5.59,M001190
116,House,Representative,Rep.,OK,R,null,H2OK02083,8,2,false,ocd-division/country:us/state:ok/cd:2,2019-01-03,2021-01-03,2421 Rayburn House Office Building,202-225-2701,null,null,R+24,0.52,null,2020,954.0,166.0,0.0,,,,9.0,240.0,17.4,94.62,5.25,M001190
115,House,Representative,Rep.,OK,R,null,H2OK02083,6,2,false,ocd-division/country:us/state:ok/cd:2,2017-01-03,2019-01-03,1113 Longworth House Office Building,202-225-2701,202-225-3038,null,null,0.506,null,2018,1211.0,14.0,0.0,,,,23.0,195.0,1.16,97.9,2.1,M001190
114,House,Representative,Rep.,OK,R,null,H2OK02083,4,2,false,ocd-division/country:us/state:ok/cd:2,2015-01-06,2017-01-03,null,null,null,null,null,0.506,null,2016,1325.0,13.0,0.0,,,,22.0,171.0,0.98,97.7,2.23,M001190
113,House,Representative,Rep.,OK,R,null,,2,2,false,ocd-division/country:us/state:ok/cd:2,2013-01-03,2015-01-03,null,null,null,null,null,0.506,1.02799919,,1204.0,30.0,0.0,,,,9.0,178.0,2.49,95.89,4.02,M001190
117,House,Representative,Rep.,NC,R,null,H0NC03172,4,3,false,ocd-division/country:us/state:nc/cd:3,2021-01-03,2023-01-03,313 Cannon House Office Building,202-225-3415,null,null,null,null,null,2022,868.0,20.0,0.0,,,,32.0,233.0,2.3,95.61,4.28,M001210
116,House,Representative,Rep.,NC,R,null,H0NC03172,2,3,false,ocd-division/country:us/state:nc/cd:3,2019-09-17,2021-01-03,2333 Rayburn House Office Building,202-225-3415,null,https://gregmurphy.house.gov/contact/email,R+12,null,null,2020,423.0,27.0,0.0,,,,15.0,152.0,6.38,95.65,4.35,M001210
117,House,Representative,Rep.,FL,D,,H6FL07140,6,7,false,ocd-division/country:us/state:fl/cd:7,2021-01-03,2023-01-03,1710 Longworth House Office Building,202-225-4035,null,null,null,-0.161,null,2022,868.0,70.0,0.0,,,,19.0,309.0,8.06,95.6,4.27,M001202
116,House,Representative,Rep.,FL,D,null,H6FL07140,4,7,false,ocd-division/country:us/state:fl/cd:7,2019-01-03,2021-01-03,1710 Longworth House Office Building,202-225-4035,null,null,EVEN,-0.157,null,2020,954.0,5.0,0.0,,,,21.0,395.0,0.52,95.14,4.75,M001202
115,House,Representative,Rep.,FL,D,null,H6FL07140,2,7,false,ocd-division/country:us/state:fl/cd:7,2017-01-03,2019-01-03,1237 Longworth House Office Building,202-225-4035,null,null,null,-0.152,null,2018,1211.0,30.0,0.0,,,,18.0,308.0,2.48,88.1,11.9,M001202
117,House,Representative,Rep.,NY,D,null,H2NY17071,32,10,false,ocd-division/country:us/state:ny/cd:10,2021-01-03,2023-01-03,2132 Rayburn House Office Building,202-225-5635,null,null,null,-0.508,null,2022,868.0,17.0,0.0,,,,23.0,590.0,1.96,98.59,1.3,N000002
116,House,Representative,Rep.,NY,D,null,H2NY17071,30,10,false,ocd-division/country:us/state:ny/cd:10,2019-01-03,2021-01-03,2132 Rayburn House Office Building,202-225-5635,null,null,D+26,-0.509,null,2020,954.0,34.0,0.0,,,,36.0,596.0,3.56,98.26,1.63,N000002
115,House,Representative,Rep.,NY,D,null,H2NY17071,28,10,false,ocd-division/country:us/state:ny/cd:10,2017-01-03,2019-01-03,2109 Rayburn House Office Building,202-225-5635,202-225-6923,null,null,-0.509,null,2018,1211.0,26.0,1.0,,,,24.0,504.0,2.15,96.01,3.99,N000002
114,House,Representative,Rep.,NY,D,null,H2NY17071,26,10,false,ocd-division/country:us/state:ny/cd:10,2015-01-06,2017-01-03,null,null,null,null,null,-0.509,null,2016,1320.0,102.0,0.0,,,,15.0,291.0,7.73,97.1,2.81,N000002
113,House,Representative,Rep.,NY,D,null,,24,10,false,ocd-division/country:us/state:ny/cd:10,2013-01-03,2015-01-02,null,null,null,null,null,-0.509,-1.786361049,2014,1204.0,40.0,1.0,,,,22.0,367.0,3.32,95.06,4.85,N000002
112,House,Representative,Rep.,NY,D,null,,22,8,false,ocd-division/country:us/state:ny/cd:8,2011-01-04,2013-01-03,null,null,null,null,null,-0.509,null,2012,1607.0,91.0,1.0,,,,36.0,334.0,5.66,94.17,5.76,N000002
111,House,Representative,Rep.,NY,D,null,,20,8,false,ocd-division/country:us/state:ny/cd:8,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,46.0,1.0,,,,27.0,455.0,2.78,96.56,3.38,N000002
110,House,Representative,Rep.,NY,D,null,,18,8,false,ocd-division/country:us/state:ny/cd:8,2007-01-04,2009-01-03,null,null,null,null,null,null,null,,1873.0,97.0,0.0,,,,22.0,537.0,5.18,98.64,1.65,N000002
109,House,Representative,Rep.,NY,D,null,,16,8,false,ocd-division/country:us/state:ny/cd:8,2005-01-04,2007-01-03,null,null,null,null,null,null,null,,1214.0,41.0,1.0,,,,26.0,510.0,3.38,94.11,6.15,N000002
108,House,Representative,Rep.,NY,D,null,,14,8,false,ocd-division/country:us/state:ny/cd:8,2003-01-07,2005-01-03,null,null,null,null,null,null,null,,1221.0,68.0,0.0,,,,34.0,525.0,5.57,95.95,4.14,N000002
107,House,Representative,Rep.,NY,D,null,,12,8,false,ocd-division/country:us/state:ny/cd:8,2001-01-03,2003-01-03,null,null,null,null,null,null,null,,996.0,82.0,2.0,,,,33.0,446.0,8.23,94.64,5.92,N000002
106,House,Representative,Rep.,NY,D,null,,10,8,false,ocd-division/country:us/state:ny/cd:8,1999-01-06,2001-01-03,null,null,null,null,null,null,null,,1214.0,49.0,3.0,,,,34.0,460.0,4.04,90.28,9.81,N000002
105,House,Representative,Rep.,NY,D,null,,8,8,false,ocd-division/country:us/state:ny/cd:8,1997-01-07,1999-01-03,null,null,null,null,null,null,null,,1187.0,64.0,1.0,,,,18.0,299.0,5.39,90.82,9.74,N000002
104,House,Representative,Rep.,NY,D,null,,6,8,false,ocd-division/country:us/state:ny/cd:8,1995-01-04,1997-01-03,null,null,null,null,null,null,null,,1340.0,47.0,1.0,,,,26.0,213.0,3.51,92.33,8.97,N000002
103,House,Representative,Rep.,NY,D,null,,4,8,false,ocd-division/country:us/state:ny/cd:8,1993-01-05,1995-01-03,null,null,null,null,null,null,null,,1122.0,57.0,0.0,,,,33.0,335.0,5.08,86.82,12.4,N000002
117,House,Representative,Rep.,CA,D,null,H8CA34068,24,32,false,ocd-division/country:us/state:ca/cd:32,2021-01-03,2023-01-03,1610 Longworth House Office Building,202-225-5256,null,null,null,-0.448,null,2022,868.0,2.0,0.0,,,,12.0,648.0,0.23,99.19,0.69,N000179
116,House,Representative,Rep.,CA,D,null,H8CA34068,22,32,false,ocd-division/country:us/state:ca/cd:32,2019-01-03,2021-01-03,1610 Longworth House Office Building,202-225-5256,null,null,D+17,-0.448,null,2020,954.0,9.0,0.0,,,,10.0,938.0,0.94,98.73,1.17,N000179
115,House,Representative,Rep.,CA,D,null,H8CA34068,20,32,false,ocd-division/country:us/state:ca/cd:32,2017-01-03,2019-01-03,1610 Longworth House Office Building,202-225-5256,202-225-0027,null,null,-0.448,null,2018,1211.0,215.0,1.0,,,,9.0,641.0,17.75,96.18,3.82,N000179
114,House,Representative,Rep.,CA,D,null,H8CA34068,18,32,false,ocd-division/country:us/state:ca/cd:32,2015-01-06,2017-01-03,null,null,null,null,null,-0.447,null,2016,1325.0,65.0,0.0,,,,4.0,415.0,4.91,98.16,1.76,N000179
113,House,Representative,Rep.,CA,D,null,,16,32,false,ocd-division/country:us/state:ca/cd:32,2013-01-03,2015-01-02,null,null,null,null,null,-0.447,-1.351246676,2014,1204.0,42.0,1.0,,,,4.0,412.0,3.49,94.88,5.03,N000179
112,House,Representative,Rep.,CA,D,null,,14,38,false,ocd-division/country:us/state:ca/cd:38,2011-01-04,2013-01-03,null,null,null,null,null,-0.447,null,2012,1607.0,143.0,1.0,,,,4.0,330.0,8.9,94.53,5.4,N000179
111,House,Representative,Rep.,CA,D,null,,12,38,false,ocd-division/country:us/state:ca/cd:38,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,46.0,0.0,,,,10.0,493.0,2.78,97.75,2.19,N000179
110,House,Representative,Rep.,CA,D,null,,10,38,false,ocd-division/country:us/state:ca/cd:38,2007-01-04,2009-01-03,null,null,null,null,null,null,null,,1873.0,44.0,0.0,,,,7.0,523.0,2.35,99.11,1.44,N000179
109,House,Representative,Rep.,CA,D,null,,8,38,false,ocd-division/country:us/state:ca/cd:38,2005-01-04,2007-01-03,null,null,null,null,null,null,null,,1214.0,65.0,0.0,,,,2.0,381.0,5.35,96.55,3.71,N000179
108,House,Representative,Rep.,CA,D,null,,6,38,false,ocd-division/country:us/state:ca/cd:38,2003-01-07,2005-01-03,null,null,null,null,null,null,null,,1221.0,27.0,0.0,,,,4.0,385.0,2.21,97.36,2.81,N000179
107,House,Representative,Rep.,CA,D,null,,4,34,false,ocd-division/country:us/state:ca/cd:34,2001-01-03,2003-01-03,null,null,null,null,null,null,null,,996.0,30.0,1.0,,,,3.0,387.0,3.01,96.2,4.22,N000179
106,House,Representative,Rep.,CA,D,null,,2,34,false,ocd-division/country:us/state:ca/cd:34,1999-01-06,2001-01-03,null,null,null,null,null,null,null,,1214.0,37.0,0.0,,,,4.0,283.0,3.05,95.51,4.75,N000179
117,House,Representative,Rep.,MA,D,null,H8MA02041,34,1,false,ocd-division/country:us/state:ma/cd:1,2021-01-03,2023-01-03,372 Cannon House Office Building,202-225-5601,null,null,null,-0.417,null,2022,868.0,9.0,0.0,,,,9.0,120.0,1.04,99.07,0.82,N000015
116,House,Representative,Rep.,MA,D,null,H8MA02041,32,1,false,ocd-division/country:us/state:ma/cd:1,2019-01-03,2021-01-03,2309 Rayburn House Office Building,202-225-5601,null,null,D+12,-0.417,null,2020,954.0,15.0,0.0,,,,21.0,218.0,1.57,99.57,0.32,N000015
115,House,Representative,Rep.,MA,D,null,H8MA02041,30,1,false,ocd-division/country:us/state:ma/cd:1,2017-01-03,2019-01-03,341 Cannon House Office Building,202-225-5601,202-225-8112,null,null,-0.417,null,2018,1211.0,40.0,2.0,,,,18.0,178.0,3.3,98.43,1.57,N000015
114,House,Representative,Rep.,MA,D,null,H8MA02041,28,1,false,ocd-division/country:us/state:ma/cd:1,2015-01-06,2017-01-03,null,null,null,null,null,-0.416,null,2016,1325.0,39.0,0.0,,,,7.0,183.0,2.94,96.46,3.46,N000015
113,House,Representative,Rep.,MA,D,null,,26,1,false,ocd-division/country:us/state:ma/cd:1,2013-01-03,2015-01-02,null,null,null,null,null,-0.416,-1.409008636,2014,1204.0,74.0,1.0,,,,9.0,215.0,6.15,94.75,5.16,N000015
112,House,Representative,Rep.,MA,D,null,,24,2,false,ocd-division/country:us/state:ma/cd:2,2011-01-04,2013-01-03,null,null,null,null,null,-0.416,null,2012,1607.0,125.0,1.0,,,,19.0,208.0,7.78,95.9,4.04,N000015
111,House,Representative,Rep.,MA,D,null,,22,2,false,ocd-division/country:us/state:ma/cd:2,2009-01-06,2011-01-03,null,null,null,null,null,null,null,2010,1655.0,79.0,0.0,,,,14.0,195.0,4.77,98.47,1.47,N000015
